time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
2017-04-01,28.4,1.4,80
2017-04-02,29.6,0.0,73
2017-04-03,29.0,1.9,78
2017-04-04,28.7,1.3,80
2017-04-05,29.2,1.0,76
2017-04-06,29.1,1.4,78
2017-04-07,28.6,1.4,79
2017-04-08,29.2,2.2,77
2017-04-09,27.7,3.0,84
2017-04-10,28.6,1.2,79
2017-04-11,29.2,0.6,77
2017-04-12,29.3,1.7,78
2017-04-13,28.1,13.5,83
2017-04-14,27.6,5.9,83
2017-04-15,28.5,11.8,81
2017-04-16,27.6,1.8,85
2017-04-17,28.7,0.3,82
2017-04-18,29.0,1.3,80
2017-04-19,29.0,0.1,80
2017-04-20,28.0,12.2,84
2017-04-21,28.2,9.6,79
2017-04-22,28.4,0.4,81
2017-04-23,28.8,0.3,77
2017-04-24,28.6,0.2,78
2017-04-25,28.5,0.8,79
2017-04-26,28.8,0.6,75
2017-04-27,29.2,0.0,73
2017-04-28,29.3,0.8,74
2017-04-29,29.3,0.7,75
2017-04-30,29.1,0.7,76
2017-05-01,29.1,0.8,75
2017-05-02,28.3,2.7,78
2017-05-03,28.2,4.8,80
2017-05-04,27.9,1.9,82
2017-05-05,27.2,2.6,82
2017-05-06,28.5,0.5,79
2017-05-07,28.9,2.9,78
2017-05-08,28.5,1.1,79
2017-05-09,28.5,2.6,79
2017-05-10,28.6,1.6,79
2017-05-11,28.1,2.4,81
2017-05-12,27.5,2.5,84
2017-05-13,28.3,1.8,83
2017-05-14,28.3,6.3,83
2017-05-15,27.4,4.0,86
2017-05-16,26.2,18.7,88
2017-05-17,26.9,2.0,85
2017-05-18,27.5,2.1,85
2017-05-19,27.9,1.2,84
2017-05-20,27.3,2.4,87
2017-05-21,27.7,0.8,83
2017-05-22,28.2,2.5,82
2017-05-23,28.2,2.5,83
2017-05-24,27.8,4.4,84
2017-05-25,26.3,17.7,89
2017-05-26,26.5,3.1,86
2017-05-27,27.5,2.4,83
2017-05-28,27.4,4.2,84
2017-05-29,27.7,2.7,83
2017-05-30,27.5,3.3,84
2017-05-31,26.2,10.3,88
2017-06-01,26.8,0.5,83
2017-06-02,27.4,6.1,85
2017-06-03,26.5,8.2,88
2017-06-04,26.9,3.0,86
2017-06-05,26.6,15.2,86
2017-06-06,26.5,9.0,86
2017-06-07,26.9,5.6,86
2017-06-08,26.4,10.0,89
2017-06-09,27.5,3.6,86
2017-06-10,26.7,13.0,88
2017-06-11,26.7,11.5,88
2017-06-12,25.3,43.8,89
2017-06-13,25.6,5.3,85
2017-06-14,25.6,8.9,89
2017-06-15,25.9,13.4,89
2017-06-16,25.8,10.1,87
2017-06-17,25.4,2.2,87
2017-06-18,26.1,2.4,88
2017-06-19,26.2,7.0,87
2017-06-20,24.8,27.5,91
2017-06-21,26.0,2.7,87
2017-06-22,26.6,8.1,85
2017-06-23,25.7,32.6,88
2017-06-24,25.0,22.7,91
2017-06-25,25.5,16.5,88
2017-06-26,25.6,11.7,88
2017-06-27,26.3,4.8,87
2017-06-28,25.8,8.4,87
2017-06-29,25.2,15.5,89
2017-06-30,25.6,2.4,87
2017-07-01,25.5,8.0,88
2017-07-02,25.7,1.9,88
2017-07-03,25.6,7.3,87
2017-07-04,25.5,6.7,87
2017-07-05,24.9,65.1,89
2017-07-06,24.3,44.2,91
2017-07-07,25.2,6.3,88
2017-07-08,24.6,34.7,91
2017-07-09,25.3,2.9,85
2017-07-10,25.8,0.0,78
2017-07-11,25.3,0.0,78
2017-07-12,25.6,1.8,81
2017-07-13,25.5,4.2,83
2017-07-14,25.4,1.6,84
2017-07-15,25.5,1.3,85
2017-07-16,25.4,6.5,85
2017-07-17,25.3,14.3,85
2017-07-18,25.6,4.9,84
2017-07-19,25.5,5.9,87
2017-07-20,25.7,1.0,86
2017-07-21,25.9,1.5,86
2017-07-22,25.2,22.1,89
2017-07-23,24.9,7.2,88
2017-07-24,25.1,2.2,87
2017-07-25,25.0,1.6,86
2017-07-26,25.2,0.9,85
2017-07-27,25.2,1.4,87
2017-07-28,25.4,2.8,87
2017-07-29,25.1,2.6,88
2017-07-30,25.2,5.3,85
2017-07-31,25.2,1.0,85
2017-08-01,24.9,7.0,88
2017-08-02,24.9,15.6,88
2017-08-03,24.2,65.4,92
2017-08-04,24.5,2.6,87
2017-08-05,24.7,1.2,89
2017-08-06,24.6,21.6,88
2017-08-07,24.6,1.2,86
2017-08-08,24.9,1.1,86
2017-08-09,25.0,1.6,86
2017-08-10,25.3,1.0,86
2017-08-11,25.2,0.9,88
2017-08-12,25.2,0.5,86
2017-08-13,25.3,0.7,87
2017-08-14,25.2,2.1,85
2017-08-15,25.2,0.4,85
2017-08-16,25.0,3.6,86
2017-08-17,24.6,32.2,88
2017-08-18,25.0,2.5,84
2017-08-19,25.0,0.5,82
2017-08-20,24.7,0.2,84
2017-08-21,25.2,1.4,83
2017-08-22,24.9,0.6,84
2017-08-23,25.0,2.6,85
2017-08-24,25.0,1.3,86
2017-08-25,25.1,2.8,86
2017-08-26,24.6,3.1,87
2017-08-27,24.9,2.9,87
2017-08-28,24.9,0.9,88
2017-08-29,24.8,17.1,89
2017-08-30,25.2,1.6,86
2017-08-31,25.0,1.2,87
2017-09-01,24.9,0.8,86
2017-09-02,25.0,0.6,85
2017-09-03,25.0,6.2,86
2017-09-04,25.1,1.6,85
2017-09-05,25.4,1.0,84
2017-09-06,25.5,1.0,85
2017-09-07,24.5,53.4,88
2017-09-08,24.8,1.8,86
2017-09-09,25.2,0.9,87
2017-09-10,25.6,1.7,87
2017-09-11,25.3,4.0,88
2017-09-12,25.0,0.5,89
2017-09-13,25.2,4.5,86
2017-09-14,25.6,1.5,85
2017-09-15,25.7,1.2,85
2017-09-16,25.4,2.4,85
2017-09-17,25.5,1.4,84
2017-09-18,25.6,3.5,85
2017-09-19,25.9,0.8,87
2017-09-20,26.1,1.0,84
2017-09-21,26.2,0.8,83
2017-09-22,25.7,2.0,84
2017-09-23,25.8,1.6,86
2017-09-24,25.7,1.3,87
2017-09-25,25.7,4.6,88
2017-09-26,25.1,15.2,88
2017-09-27,25.2,1.5,88
2017-09-28,25.4,18.4,88
2017-09-29,25.5,5.5,87
2017-09-30,26.0,1.1,86
2017-10-01,26.1,1.7,87
2017-10-02,26.5,1.7,85
2017-10-03,26.3,2.1,85
2017-10-04,26.7,3.0,85
2017-10-05,25.9,2.3,87
2017-10-06,26.3,2.0,84
2017-10-07,25.7,5.7,86
2017-10-08,25.5,3.7,88
2017-10-09,26.2,2.8,87
2017-10-10,26.7,2.0,86
2017-10-11,26.4,3.3,85
2017-10-12,25.8,6.3,87
2017-10-13,26.3,3.8,86
2017-10-14,25.9,0.3,87
2017-10-15,26.3,0.9,85
2017-10-16,26.8,2.8,87
2017-10-17,27.1,1.6,87
2017-10-18,26.5,0.9,88
2017-10-19,26.8,1.0,83
2017-10-20,27.1,4.0,83
2017-10-21,27.3,0.6,84
2017-10-22,26.9,6.4,84
2017-10-23,26.9,6.2,84
2017-10-24,27.1,1.7,84
2017-10-25,27.3,0.8,85
2017-10-26,27.5,0.9,83
2017-10-27,27.5,1.9,83
2017-10-28,27.1,3.7,85
2017-10-29,27.7,0.8,81
2017-10-30,27.7,0.1,82
2017-10-31,27.4,1.4,82
2017-11-01,27.0,1.7,84
2017-11-02,27.5,4.3,81
2017-11-03,27.3,1.2,82
2017-11-04,27.3,1.5,81
2017-11-05,27.3,1.1,81
2017-11-06,27.4,0.3,81
2017-11-07,27.5,1.8,81
2017-11-08,27.9,0.9,81
2017-11-09,27.9,1.3,81
2017-11-10,28.1,0.3,80
2017-11-11,27.9,0.6,81
2017-11-12,27.6,0.5,82
2017-11-13,27.9,0.6,81
2017-11-14,27.6,2.2,83
2017-11-15,27.9,3.5,81
2017-11-16,27.8,5.3,81
2017-11-17,27.9,0.9,79
2017-11-18,27.3,2.0,82
2017-11-19,27.2,4.0,82
2017-11-20,27.2,5.5,83
2017-11-21,27.1,1.4,83
2017-11-22,27.2,3.1,83
2017-11-23,27.1,5.3,82
2017-11-24,27.4,0.5,83
2017-11-25,26.9,1.4,84
2017-11-26,27.6,0.1,79
2017-11-27,27.4,0.7,79
2017-11-28,27.6,0.0,77
2017-11-29,28.1,0.0,76
2017-11-30,27.9,0.0,77
2017-12-01,28.4,0.1,77
2017-12-02,28.1,1.6,78
2017-12-03,28.3,0.2,78
2017-12-04,28.7,1.0,78
2017-12-05,28.5,0.4,81
2017-12-06,28.7,0.2,79
2017-12-07,28.1,1.0,81
2017-12-08,27.9,0.6,83
2017-12-09,26.4,3.2,86
2017-12-10,27.2,0.0,77
2017-12-11,27.3,0.0,72
2017-12-12,28.1,0.0,72
2017-12-13,28.3,0.0,75
2017-12-14,27.7,0.0,80
2017-12-15,28.1,0.5,81
2017-12-16,28.3,0.2,81
2017-12-17,28.3,1.2,81
2017-12-18,28.0,0.6,82
2017-12-19,27.6,2.7,82
2017-12-20,27.6,0.4,81
2017-12-21,27.8,0.7,82
2017-12-22,27.8,0.4,80
2017-12-23,27.3,0.0,73
2017-12-24,26.8,0.0,63
2017-12-25,27.2,0.0,67
2017-12-26,27.5,0.0,69
2017-12-27,26.6,0.0,64
2017-12-28,26.1,0.0,70
2017-12-29,26.8,0.0,80
2017-12-30,27.2,0.0,82
2017-12-31,27.6,0.0,72
2018-01-01,26.5,0.0,60
2018-01-02,26.5,0.0,57
2018-01-03,26.3,0.0,54
2018-01-04,26.4,0.0,46
2018-01-05,25.4,0.0,49
2018-01-06,25.3,0.0,69
2018-01-07,26.5,0.0,79
2018-01-08,26.8,0.0,82
2018-01-09,26.8,0.0,83
2018-01-10,27.1,0.0,79
2018-01-11,27.3,0.4,80
2018-01-12,27.3,0.3,82
2018-01-13,27.3,0.0,80
2018-01-14,27.2,0.0,80
2018-01-15,27.1,0.0,82
2018-01-16,27.7,0.0,79
2018-01-17,27.9,0.0,80
2018-01-18,27.9,0.0,81
2018-01-19,27.9,0.6,80
2018-01-20,27.8,0.3,82
2018-01-21,27.9,0.6,81
2018-01-22,28.0,0.1,79
2018-01-23,27.4,1.3,81
2018-01-24,27.8,0.1,77
2018-01-25,27.6,0.0,73
2018-01-26,27.0,0.0,79
2018-01-27,26.9,0.0,81
2018-01-28,27.4,0.0,80
2018-01-29,27.5,0.0,82
2018-01-30,28.1,0.0,79
2018-01-31,28.0,0.0,75
2018-02-01,27.7,0.0,82
2018-02-02,28.3,0.1,79
2018-02-03,28.3,0.0,80
2018-02-04,28.2,0.0,81
2018-02-05,28.9,0.0,79
2018-02-06,29.0,0.3,80
2018-02-07,28.8,1.1,80
2018-02-08,28.8,1.3,81
2018-02-09,28.3,1.2,81
2018-02-10,28.0,1.8,81
2018-02-11,27.5,6.6,83
2018-02-12,27.7,2.2,82
2018-02-13,27.8,0.8,84
2018-02-14,28.4,0.6,82
2018-02-15,28.5,0.3,81
2018-02-16,28.5,0.8,82
2018-02-17,28.5,2.5,83
2018-02-18,27.5,7.7,83
2018-02-19,28.1,0.4,84
2018-02-20,28.0,2.1,85
2018-02-21,28.5,0.3,78
2018-02-22,28.5,0.3,78
2018-02-23,28.5,0.1,80
2018-02-24,26.8,1.2,83
2018-02-25,28.3,7.8,81
2018-02-26,25.9,18.4,88
2018-02-27,26.9,1.2,83
2018-02-28,27.9,0.5,80
2018-03-01,27.9,1.2,82
2018-03-02,28.1,1.4,80
2018-03-03,28.6,0.5,78
2018-03-04,28.4,1.9,79
2018-03-05,27.9,0.9,78
2018-03-06,28.5,0.0,74
2018-03-07,28.7,0.7,74
2018-03-08,28.6,0.6,77
2018-03-09,28.8,0.9,75
2018-03-10,28.7,1.1,75
2018-03-11,28.5,0.7,78
2018-03-12,28.6,2.1,78
2018-03-13,29.1,0.6,76
2018-03-14,29.2,0.0,76
2018-03-15,29.1,0.3,76
2018-03-16,29.0,2.6,77
2018-03-17,28.5,2.9,79
2018-03-18,28.2,2.1,81
2018-03-19,28.4,2.0,80
2018-03-20,28.4,1.2,79
2018-03-21,28.3,4.5,80
2018-03-22,27.8,1.9,82
2018-03-23,27.7,3.4,83
2018-03-24,27.2,8.6,83
2018-03-25,28.1,2.8,83
2018-03-26,28.3,1.9,82
2018-03-27,28.8,0.5,80
2018-03-28,28.3,1.3,81
2018-03-29,27.7,4.6,82
2018-03-30,28.2,2.4,82
2018-03-31,28.6,0.2,82
2018-04-01,28.9,0.3,80
2018-04-02,28.4,4.0,81
2018-04-03,28.6,1.1,79
2018-04-04,28.5,0.8,79
2018-04-05,28.4,0.7,79
2018-04-06,28.4,2.0,80
2018-04-07,27.9,1.4,81
2018-04-08,27.3,1.7,82
2018-04-09,27.8,11.7,80
2018-04-10,26.5,1.3,87
2018-04-11,27.0,1.0,84
2018-04-12,27.7,1.5,82
2018-04-13,27.8,0.8,81
2018-04-14,28.0,3.0,80
2018-04-15,27.7,1.6,83
2018-04-16,28.5,0.0,79
2018-04-17,28.0,4.7,82
2018-04-18,28.1,0.8,81
2018-04-19,28.5,1.6,80
2018-04-20,28.0,3.4,81
2018-04-21,27.5,0.6,82
2018-04-22,28.0,0.8,80
2018-04-23,28.1,1.7,81
2018-04-24,28.4,1.1,80
2018-04-25,28.5,0.4,80
2018-04-26,28.4,0.0,78
2018-04-27,28.7,0.0,78
2018-04-28,28.5,0.0,78
2018-04-29,28.6,4.8,78
2018-04-30,28.3,1.4,78
2018-05-01,29.2,0.0,72
2018-05-02,29.0,0.4,76
2018-05-03,28.0,6.9,79
2018-05-04,28.5,0.3,78
2018-05-05,28.0,5.8,80
2018-05-06,27.2,12.2,85
2018-05-07,27.6,1.4,84
2018-05-08,28.0,0.1,82
2018-05-09,28.4,0.3,78
2018-05-10,27.4,9.9,83
2018-05-11,25.7,19.0,89
2018-05-12,25.7,25.2,87
2018-05-13,26.1,4.6,83
2018-05-14,27.1,4.3,84
2018-05-15,27.3,3.2,83
2018-05-16,27.2,3.8,85
2018-05-17,26.9,3.2,86
2018-05-18,26.3,0.7,86
2018-05-19,27.4,1.9,83
2018-05-20,27.6,2.0,82
2018-05-21,27.2,4.9,82
2018-05-22,27.1,2.9,84
2018-05-23,27.3,3.5,83
2018-05-24,27.7,1.7,81
2018-05-25,26.9,5.2,84
2018-05-26,26.0,5.8,89
2018-05-27,26.1,11.7,88
2018-05-28,27.0,1.6,84
2018-05-29,26.3,10.8,86
2018-05-30,26.5,5.7,85
2018-05-31,26.7,0.9,86
2018-06-01,27.0,1.8,85
2018-06-02,26.7,1.9,86
2018-06-03,26.4,12.9,86
2018-06-04,26.9,1.4,85
2018-06-05,27.6,1.1,83
2018-06-06,27.1,3.0,85
2018-06-07,27.1,1.9,86
2018-06-08,27.3,1.7,84
2018-06-09,26.1,9.8,88
2018-06-10,25.8,14.0,89
2018-06-11,26.2,2.2,87
2018-06-12,27.1,1.8,85
2018-06-13,27.1,2.5,85
2018-06-14,26.9,2.1,87
2018-06-15,26.4,8.6,87
2018-06-16,26.2,4.9,86
2018-06-17,26.3,9.9,86
2018-06-18,24.9,46.0,90
2018-06-19,26.4,2.9,80
2018-06-20,25.5,6.9,86
2018-06-21,25.0,42.4,89
2018-06-22,25.3,8.1,87
2018-06-23,24.9,9.5,87
2018-06-24,25.8,2.1,81
2018-06-25,25.7,0.8,83
2018-06-26,25.1,4.3,86
2018-06-27,25.9,2.1,84
2018-06-28,25.7,1.7,86
2018-06-29,26.0,1.1,83
2018-06-30,24.9,11.7,88
2018-07-01,24.2,27.0,92
2018-07-02,25.1,3.3,88
2018-07-03,25.3,6.4,87
2018-07-04,25.6,2.7,85
2018-07-05,25.5,2.0,89
2018-07-06,25.4,1.4,87
2018-07-07,25.9,3.2,85
2018-07-08,25.5,2.0,88
2018-07-09,25.8,1.2,86
2018-07-10,25.7,4.7,87
2018-07-11,25.9,3.1,87
2018-07-12,25.9,0.8,85
2018-07-13,25.6,1.9,86
2018-07-14,25.4,1.7,87
2018-07-15,25.6,2.9,85
2018-07-16,25.6,3.9,85
2018-07-17,25.1,3.9,89
2018-07-18,25.3,2.2,87
2018-07-19,25.5,1.5,87
2018-07-20,25.1,4.9,88
2018-07-21,24.8,6.1,89
2018-07-22,25.3,1.3,90
2018-07-23,25.8,1.9,86
2018-07-24,25.8,2.4,87
2018-07-25,25.1,9.0,90
2018-07-26,25.7,1.7,85
2018-07-27,25.6,0.5,87
2018-07-28,25.2,5.5,88
2018-07-29,25.2,6.2,85
2018-07-30,25.3,1.4,82
2018-07-31,24.9,3.9,81
2018-08-01,25.3,2.2,82
2018-08-02,25.1,5.9,84
2018-08-03,25.2,1.4,83
2018-08-04,24.9,1.9,83
2018-08-05,24.9,0.4,80
2018-08-06,25.2,0.8,78
2018-08-07,24.9,1.9,83
2018-08-08,25.2,1.1,83
2018-08-09,25.4,1.8,85
2018-08-10,25.3,2.2,85
2018-08-11,25.4,1.0,84
2018-08-12,25.6,1.6,84
2018-08-13,24.4,14.8,89
2018-08-14,24.9,0.3,84
2018-08-15,25.2,1.0,86
