week,disease,state,cases,deaths,cfr,report_date,year,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,who_country_cases,population,urban_percent,cases_last_week,deaths_last_week,cases_per_100k,rainfall_change,temp_anomaly,week_sin,week_cos
48,Lassa,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
37,Monkeypox,Unknown,0.0,0.0,0.0,2029-09-13,2029,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.970941817426052,-0.23931566428755774
30,Covid-19,Yobe,0.0,0.0,0.0,2025-07-24,2025,26.660000000000004,0.0,39.2,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-0.46472317204376806,-0.8854560256532101
30,Covid-19,Yobe,0.0,0.0,0.0,,2025,26.660000000000004,0.0,39.2,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-0.46472317204376806,-0.8854560256532101
36,Covid-19,Yobe,0.0,0.0,0.0,2025-09-06,2025,26.660000000000004,0.0,39.2,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-0.9350162426854147,-0.3546048870425359
44,Covid-19,Yobe,0.0,0.0,0.0,2025-11-02,2025,26.660000000000004,0.0,39.2,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-0.822983865893657,0.5680647467311548
45,Covid-19,Yobe,0.0,0.0,0.0,2025-11-07,2025,26.660000000000004,0.0,39.2,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-0.7485107481711011,0.6631226582407952
48,Covid-19,Yobe,0.0,0.0,0.0,2025-11-30,2025,26.660000000000004,0.0,39.2,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-0.4647231720437684,0.88545602565321
1,Covid-19,Zamfara,2.0,0.0,0.0,2020-01-01,2020,26.660000000000004,0.0,39.2,0.0,213996181.0,51.958,0.0,0.0,0.0009345961178624959,0.0,0.0,0.12053668025532305,0.992708874098054
1,Covid-19,Zamfara,2.0,0.0,0.0,,2020,26.660000000000004,0.0,39.2,0.0,213996181.0,51.958,2.0,0.0,0.0009345961178624959,0.0,0.0,0.12053668025532305,0.992708874098054
